block,txhash,liquidator,action,token,decimals,amount,seizeTokens,borrower
9116834,0x36f155de11e5d9f4b48298ec245acb3bafe16200c8ecf5ff63f1cf31e629cd16,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,1340571559,51264899830,0xd0E44aF301A899f299B7abF6Bf3824F1f222F6C8
9116834,0x0e0947ab08461b3e1e97ae74136444da375abac03aeee17e0098c06348d0020d,0x64A8070811567783cF820225a11e5BbA213322e9,liquidate,USDC,6,2047196722,78287006897,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
9116835,0x23e14d8f5190f6ea3aaa90bfb5bc1db5def740e700a7f5ab25145cfbbf0ae33d,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,82144306538,3141286727857,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
9116842,0x866f2770cabaff30326a029a6534b1629a85b683c24391a47185a523e2512202,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,86288955179,3384890485447,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
9116842,0xc11ea7239b7f283a567d6f4d06f678404b46116790df191cd02307d26dfb8d74,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,19368101451,759760066472,0x567a25e10691079B916BaFD01357F7370a8F80d7
9116842,0x6fa6e6eee4cf1b4989b3d1434b95ac4376380288f794eb3387475f58447612fd,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,USDC,6,2049795821,80408139804,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
9116844,0x16556da3204ca52ef548525f03dbaf92da456eea4a78f815ba30476f385ce282,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,69559494146,2728637395011,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
9116846,0x50fe852fea3988482c763bb84b5d45f7853a1d2c39709e1e0a543ece7b675fd2,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,1961321196,76937511177,0x626dC1C3A2991dfC91973b68d4131Ef8D1487513
9116859,0xf77fdbba0063de48418e37e89e66e7a86dadecd2d633c5420409b731f7c42bee,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,1150070263,45380575443,0x47dd04a8B5C1e3a908b7f263F40E4E6fA34e0648
9117012,0xe9f6c1fd45b821a346b42cd92e86528bd37b4517ac57e3d7f55493e9f8906424,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,23629766,936543648,0x1E0fDEEE3d580105Dd8dFeE82cCC4Bc28aC3fFB9
9117173,0xe513406691f821e0dd2a5978217d66db87c8bbdc0702d95994e141ad0ed0cfe4,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,12581300,499119297,0xa1c86FA431F0462E86826d7A971B70cc7b92dc72
9117188,0xb75e1528bddd016044a3e6bbcc1bce26bcbf710f52a5c3ae9f0122dd192136fa,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,5073000,201253622,0x715F4afad6df3a7D89B831BA45b3D8660c645981
9117204,0xb46390c47b2f9be206bf0194b2cb4d9fb405aaf485fbe8be05c39eedf8d2b5a8,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,135000000000,5355655224444,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
9117530,0x1fa8690d43bd1eb6eb7f1d8983355cf27e76887a7ac124b08ba73e4daf3bbfc8,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,5457300,216499382,0xDe7B07e50FAF99D8b477Ba9DE84677522D8F721C
9118323,0x7896c23a1063a49593554c3d8a9e64c798f85db157196adf2881d47afebbc8e2,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,USDC,6,796728542,31587727413,0x77D8c672D9FC98e44a036B2b24f51A9613DA7E41
9119306,0x64a7a259e91a82d01a33f13757afdea8581fcf22b0289cf93fc6ba34eedb1827,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,15577000,620520050,0xB4DC65f8adE347d9D87D0d077F256aFC798c4dC6
9120112,0x34b321b50e3c8baf973a7f5eec2cbb387e89634e8b0cb50db4c13ac08a5832ca,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,USDC,6,3064257208,15414428961688,0x165f43003B24d1f8a241Ba1883DA28eee6A9da94
9120113,0xd59d1e6dc8603974b4afe23007e0fe777b5bba66c363dc2b2432e79e7b5d6919,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,USDC,6,536492597,2698770496686,0x9b1b504491fC206368BF048ff564249d8A81Caa9
9120962,0xa93bc349561d1f3d834b3c645864a3cb618be747ef4ec66d71c6a5512eeafff6,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,USDC,6,218213956720,8873060278869,0x39bDe2F9254cfEf7d0487a27E107Ef6C1685e44c
9120967,0xa10b26a07bc143dc899d27f6565f2d1cb42cfa885834692cb4aa3a751091656b,0x7Aa29D3158BC446fABD3196f54C01f86321eae32,liquidate,USDC,6,11034499999,448687082527,0xc372A2C980C7bD722423a00E507a57926b0CB49F
9120971,0x25047b700ae87d6b1665439d5e874ed4ec8ba362141be6539269ddbc81568e32,0x5C54f504e63a5b1353125Bf787252BfD58401bf8,liquidate,USDC,6,980825924,39882543136,0x626dC1C3A2991dfC91973b68d4131Ef8D1487513
9120977,0x163ae6e46f1b1eee64cd3de8e3beb955f6d9daf89e2d31fa7263e1032b391efe,0x00000000Af5A61acAf76190794E3fdf1289288A1,liquidate,USDC,6,4379889113,179185977702,0xBe3c31D861CABC76625c497f516A7fc46B0f9C8D
9121008,0x1756b393e775a14b3a266b808a85588ac9e9f4df5d7e106483a3d0f4a0b8a7f5,0x39610340570b25E3Fa140C796B89B64a13F19648,liquidate,USDC,6,33108812,932810979390,0x9D5F75aDc1659bc69732C7F915Dfff7Faded2290
9122081,0x1350602fec30dd489d60c5c3409b429d76ff6cdfe373ca9aeb093d396803c559,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,944697853,39177042477,0x478571D10E2B3bFB2F46D0043C2Da521644cc04d
9122083,0xd976c80ad5032dac5f7768c9ab194526b64691fecf70349a77d8dc0a0b31c616,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,168132295,6972521469,0xa87259f8e14364953d91F8541A7bA0B32E5E7008
9122094,0xdcea84bf629013ac37fb16c50bad08ac1216118ae9d09929d97ee198a8a3a271,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,11000686510,457586700475,0xe77552bd37a8703E4c54b4E3FF259418fd28A831
9122098,0xa0b1e423e71794c11c76d27591d94669d6b598521b60351aaa0f6794637f7320,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,6022064608,252164140164,0xCDc70f78a83d7A5051aCbA8EAaB1794b5A2204cF
9122099,0xe1a784dd64ea9f8c0c396ff99bb0755e04bcce09b8c3af01afb5dd9bbab48312,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,524473314,21961465189,0x540467E4D66cEa16598240Ba82215F459c9b988A
9122114,0xf22ddc2c56fbd956ec4cb80fe2dbc97c10f19413388906b006a4e3a4205a0df5,0x64A8070811567783cF820225a11e5BbA213322e9,liquidate,USDC,6,257645065,10842763170,0x744bf16425eAc4e497a9a01E7AB9bDB0b9F3aF25
9122120,0xb18b161622a70d99b51e6673fb9ae5a952b593351a6d2b436ff4c576c5e8edda,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,561872429,23763591992,0x5A7D7D8591De34678E8601a2A25F1ab06e90DA63
9122133,0xc547e375f515e570e46c46f9c41d5444d9a443813c34c605e1bd0ef247e48b50,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,5248300,222229081,0xB0973dFe732AC86c20fD2d62AB68B6BAc9eb376e
9122136,0xdc01cb72843eedb9c1155094cd06750654ff3cd59d19a0e1e469de6040b64209,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,22715600,961848013,0x7219786a67C3ccaf08545d8Cc5634AF1eB869e5c
9122143,0x8a89a18a78a3bf514ce4fdc913ea3c05fdb5641e7bd889fff070beb4c75ebd33,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,16643300,705240448,0x6168bb05CCb4aaded0169602BBb6E3CAe12902c5
9122146,0x54e8a066714fd5e2dcc8a664ab7c582992ed8bdcb6a3ec157e180ed624fc34b7,0x64A8070811567783cF820225a11e5BbA213322e9,liquidate,USDC,6,2080225088,88243317976,0xf94Aeb2f4a168B399e6cbDF71ee31f416d901e99
9122148,0xd08d18f3f74349203210472302b6a3e4d1e2ab5887ba080b63f9e8691d7b8818,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,21014500,104580461694,0x91926CbD5E62bA322C7680FC9182f914de285533
9122154,0xec86d7e3716f8b1ad5a4fcd57e4f1362ad06762842f6d95c93a0eb8f0f6186d3,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,24399300,1035020296,0xb74Bf8fE9fC050d48F298C04Bb87463d2d82891e
9122178,0x9e4d902f20408a5758a777f74c87bc01e313f2435ddd336ac7629b9c8db277d2,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,11096100,471488394,0x8999c2DeC4591E4F29742c88FdF9F4051c207468
9122240,0xab761b7ed642ce65a7854e2a02c591fb6fe9474f0490293a77a0f861d7d69054,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,USDC,6,1283543033,54777920666,0xB4308400aba2912C7c2cA6A9C6BFC98a49798913
9122259,0xe653045df3df10d0b0fbca519060eff7f59bc9e46468a95830b26cd59aec7c73,0x64A8070811567783cF820225a11e5BbA213322e9,liquidate,USDC,6,94588613,4041947397,0x7186Ce946a1BC87680fF0ED8E5d684Ad27B3734d
9122289,0x7988d975bc39d3d246b610803366bcd8d91c8f4103061c44fb2af248dc7f3b34,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,82218824,3522255526,0xa4FcD20d161f62DabADF89E30E418eA0B3D2EFcF
9122314,0x06caeec6c55ebc52f4c64e074dfcd03017ee30792e81c058d19e8fa808eb4e75,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,liquidate,USDC,6,27028100,1165688255,0x698754d22Bb3DAf2f1C01334303B69A3Eb7fEdF8
9122792,0xc68cd45e6aed006c9fc208b015dd01a7576dca635843caa463819dba45432909,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,32637820,1413291483,0x9C9C45ce02fe2d66BfF2f2E6EB381D54c3a6616a
9125715,0xcde8e3f7dc67c8b3f4e61f9b09688ca4a2a9c37c24e8d79852ab4ac0b96ecac8,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,7157570500,310297452382,0xBe3c31D861CABC76625c497f516A7fc46B0f9C8D
9125727,0x9579381310d2e9acb0ef3fa35f69761383329235f02a7b1302c7c6c17cac4740,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,USDC,6,31204218267,1391697750553,0x0D6FA34E977ADAA8Cf0446dBEa337c1Df3B6C6A9
9125728,0x0c64a9daff04ffb2e9350dd60fd4f5626629fe4a364d97bdec41afcce2f391a0,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,16705877812,745076590979,0x63785C2f4a9864302DA3c5890Cd55e144056A44a
9125728,0x1c78fd72577faedf289e9881c86532b928c4c378d81a1f23fce15319368a8d3d,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,2804675885,125087611121,0x64B68382Eb57395DceDafCBc95A6d186aEaAD6E7
9125728,0x563bfa6fc2727c35bc0e0dd6e4537dd3f84ba09e08b37f56993dca7b8d30cbcd,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,2179703914,97214069195,0xBB5DC2d7a343D1738a97BeF4eb5D2E09F188A74B
9125730,0xcea8238270a5bf766f4efad44912bbf53ca66ecc4dfdaf351970ea483ea15e8a,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,819534981,36550987420,0xd0E44aF301A899f299B7abF6Bf3824F1f222F6C8
9125731,0x0455615d2115d451b7377d40fed76a837796d1b17208eb13576ff162d8260ee6,0x64A8070811567783cF820225a11e5BbA213322e9,liquidate,USDC,6,138503974,6177231147,0xb5b4c4f6A656E6A9C1fc301B206B99af95215245
9125735,0xeae4c4bcab3dd3294abda49dd3ccff16a358b8a0e7796d92138f695bf82b2dc0,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,390942542,17435907266,0x23B6b78f386A87F9eB93392E7db4AFefaC6BC396
9125736,0x19855b34b0bde97115526a1acf5a9a02bcdd889d8147279c48afd88984cbcfc3,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,444194416,15835283004781,0x8b26754Becb2f0B00f64a4345da8e0f53dDab673
9125736,0x14c24a5eb2e5564d576c0654abf1d2ef1e61f511393d0d1e5e222200155187af,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,1069300354,47690439919,0xc6Ff1210245189b06839e68162d362311b815eB7
9125739,0x2602a831629f92f0613a9b754bb28d9b40146ad9516fda82736a91272114aa7d,0x39610340570b25E3Fa140C796B89B64a13F19648,liquidate,USDC,6,33761159,1505736455,0xa3C3c0d10D604DaD2f7558AF3073D1B13a77f138
9125742,0xe6cb7434e5d021ad96afb12be0e6a78c861264f403d210b4e3a45f85e843aeb5,0x64A8070811567783cF820225a11e5BbA213322e9,liquidate,USDC,6,60688626,2706692521,0x688D0b153c7B74CDd20b54737A9AEe6b4D86f160
9126801,0xadd907675a2eca00ec3a702cf31cfe12d8bb3b344d3d166af5dbbc95208220dd,0x02224db71bfb1C1757345D618018DA7c9414aE2d,liquidate,USDC,6,46507,1263813195,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9126810,0x954c2f7c6190d80e7e041bc718cec89b16dd7e8aad6dedd541d0abc5c5fe783c,0x39610340570b25E3Fa140C796B89B64a13F19648,liquidate,USDC,6,58760001,293160681852,0x95d97be6BD003679a9cd856132F1128062af48d8
9127744,0xee61a5593a451c038f1bafc6ba17d6b3b3a5a6e388dba38ac475c1db04d56b72,0x02224db71bfb1C1757345D618018DA7c9414aE2d,liquidate,USDC,6,23254,115710683,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9127754,0x7a81868da6af9ad6abd53dfc55fc22d5d80f5150a2373eebfc402cbf8dafa868,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,USDC,6,268355570,1350523832780,0x9b1b504491fC206368BF048ff564249d8A81Caa9
9130026,0x041d5bdcc373d093174a0ddaf21615d829a5f28139a5880c82fb509f12f28310,0x02224db71bfb1C1757345D618018DA7c9414aE2d,liquidate,USDC,6,11628,57937183,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9152553,0xe20f20c17f61a631e08c1da439ad91b722e7b6f78fe156c88f9d403ec0172ec4,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,27719197,139571252315,0x95d97be6BD003679a9cd856132F1128062af48d8
9152645,0x619af82cdfa281a2b2b6799eb87e898e2d867117b48180be6baa2f19674213e0,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,11853376015,486089380325,0x567a25e10691079B916BaFD01357F7370a8F80d7
9153152,0x10ccb8da83aeb9ea2b93a43c18452e4e348ffd49f04938922538414befff2f33,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,1420480,58664414,0xe6bE2096DbE9560cfB01B45804514d075D6585BC
9153152,0x8a081aa45999a65e19e5ba9fe2f2a6c8f2c9c7815f2bf6d41ee037804196e23f,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,1005930,41543911,0x6551D4eb508C59002cb486e1ac2d341262D5bFe2
9153162,0xf0ca5ffce1c41607bdc5f0f142c94b720100cc2a45e3dafd72939c625d1a68e1,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,88025,3635345,0x0a80C3C540eEF99811f4579fa7b1A0617294e06f
9158443,0x558385833f695d63323793efeeb534ca2f39e6c49178be7c8138c0328ed480ce,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,55,2264,0x503f825C247723Dae622cB784fB120934caeBc34
9159493,0xb7f00bf60b51d73cd35477c175058031c59d2978513f919e3da82043855288e7,0x00000000Af5A61acAf76190794E3fdf1289288A1,liquidate,USDC,6,251941070,10450356679,0x269E30242Bb6EDb87092417399AdfFC7cf3015c0
9167769,0x07dfdacb35f674bd9c481b26227056422d0a3360361aae4ede80ea99bcf1b04f,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,10637,442790,0xC8D807011058fcC0Fb717dCD549b9cED09B53404
9167770,0x20f01fb8bebfc6d6519e62a4b42f37ce8e5e665e7ff69762f2338aff84e072f2,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,2328,96908,0x5211C6A1a55605e6E7a40AC75D85d11Aa78875f4
9167880,0xf6d9cc5fe36272c51c01b19d62fb8fac91eec41e205d0195a7368dd99846b6ae,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,47865,2005303,0xC8D807011058fcC0Fb717dCD549b9cED09B53404
9167880,0x5b48c30fdf7fcb98f4a6dda8be63360995caf35f45139e5f184e78a4888fb19e,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,10475,438849,0x5211C6A1a55605e6E7a40AC75D85d11Aa78875f4
9167882,0xebc9621a18836f19803b2aa9f135a2df2c5b840b7b559919c93cb4770acd4a85,0x5DAfafbd7AcD662C909a9601120cf1D9F277e8aE,liquidate,USDC,6,515,21575,0x520CF366149D9226f3Fdfd876916ff8509418f80
9170612,0x88ed5aee39528c4f53869144906d694a2f92de299ce39c730b075ea32d9acfd7,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,USDC,6,399982377,2010548840998,0x77D8c672D9FC98e44a036B2b24f51A9613DA7E41
9172808,0x0304cba41804a8615134f04b09f42f905fe1cf72f06ca856c6eaff9e596f94c2,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,87590644,3666972381,0xb6A115cd4933cC404835279C0c562f67B74182cB
9193010,0x5e90bdb2e3321d7416392d69d43de6dbdc8dceb13c193256b1e235f1c736778a,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,7538,37769914,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9197970,0x062e0722b14cbeea74a932758c713032f92b2520a4167d287b7e769ab0cfb975,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,3990,19953434,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9199613,0x843c468acef86338693b79b7168be443acca9f10acc35e6fce0eb4f4e59698ac,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,2606,13700339,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9202915,0x7e8ee9196d480dbe49671f9959901e7c55af41e1c91a7ffa464c22f05dafe319,0x832ACaF870Dcbf231179fDcE9411aF68ade2f897,liquidate,USDC,6,43700,1812643,0x0a80C3C540eEF99811f4579fa7b1A0617294e06f
9235795,0x5e6ee055768e1fe0528bdfd64edbe0b97beed7d1e7d41e5597af27f64e8d7820,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,3984,108512038,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9242955,0xca40cf2d7255277f8c9a2b197b5214fd9a5d757194f01ba1f1b31f0496372af5,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,2642,65697227,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9249257,0x2a0006b01f99c7235bdc6c5caa9f6fd5b4307329df30f92fb7314e2b3884d3d2,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,1823,9519385,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9253329,0x29447b6ab108325a99fec96d3797d19f489161c74644bec92a8cf7a9309cdeb3,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,1321,37550976,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9255286,0x6613119ea350321e5c11c542c6fd3d82938d283d795a10d38ddd2c507b5f4426,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,1260,31903140,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9256027,0x83ffcdb7445ce30077dd863fafcf2ce27358a4d3d82fbf2bd4e3f1855f0bcbb5,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,806,20685723,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9274152,0xd8779257ee642cfcdbd07718866a39aa889698a4cac54dca43e6d674631128bf,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,371781375,1941159351831,0x842Ed202e09c7b5778198ac672094BF497942983
9312040,0x7b17d4a44a7127df2595b7424be67ec83d6ace02280d2297cd60080234a20653,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,18644344,93876137665,0x331e97bDf4239313674d1F0D9799D804DA4b88Ff
9318497,0x48cde8401c805d703714062079cfff6ab1f59317e6e06f1e30ee5aa2f8765f0f,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,5970941300,192699272953,0x567a25e10691079B916BaFD01357F7370a8F80d7
9318499,0x38489691bc46ec3de9a91846cd3c24ad3ceada762b9e22eac8d5b80cf12db54c,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,100000000000,3232453887040,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
9321465,0xf4cece09b8f560f8e26e7ae26b90551c8f2865377c167c1e0cf67f7188b2eab7,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,1353761248,7163935550596,0x9b1b504491fC206368BF048ff564249d8A81Caa9
9330187,0x977556b693a45cc2677f63bbd5f19d8eca7453ec1140edc26ddd188c1d038114,0x402a75f3500CA1FbA17741Ec916F07a0c9DB195D,liquidate,USDC,6,633,19664,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9332277,0x2e9526974b67bebabf5d42335ca520e116c86314e4b34966577fb0df4679bcab,0x2B546D8C42F6b74e9c50455d0B8577e26662387e,liquidate,USDC,6,153600,4792832,0x33Ceb2b979425312d56eDD729C8Cb2C40088bE3D
9332310,0x407217b6dd49baaefbaec7b78b68817b0a199e44d245769ce4f4af68ad7196ec,0x2B546D8C42F6b74e9c50455d0B8577e26662387e,liquidate,USDC,6,77600,2421378,0x33Ceb2b979425312d56eDD729C8Cb2C40088bE3D
9335806,0xcadf5560ef6364bf59316470b61efc887fa3aec977b8fbe4c9ca0c8de6bf09ec,0x402a75f3500CA1FbA17741Ec916F07a0c9DB195D,liquidate,USDC,6,380,12042,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9340159,0x9e79c46adb6bf087d4fb468dd308db3d256f01627c992ba12c7c45c402d280bd,0x2B546D8C42F6b74e9c50455d0B8577e26662387e,liquidate,USDC,6,39200,1280052,0x33Ceb2b979425312d56eDD729C8Cb2C40088bE3D
9340368,0x589a7771569e5d524642227ed54f1122b08e4b19d5930244305fcc2788943bb2,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,825025391,4362189697317,0x9b1b504491fC206368BF048ff564249d8A81Caa9
9383895,0x5e4936b638c821c57ebb164dd06b9911dc7ce5445ce8bedd9cdfbb46ee38d2f5,0x30c2Cc2a570378e2422FC75ACd240978DFAFBdA9,liquidate,USDC,6,2806796544,14789804290071,0x40335581dD8692B698762168908D4eA23b0b94f9
9384590,0x3adb0320a40e5ab7c8e695959836c1e4bdf34343295202540e79790d30a0844a,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,2508447241,13235985058783,0x40335581dD8692B698762168908D4eA23b0b94f9
9386576,0x9096a9036fa7d00f13d2ec8dbe197c72b93980e105188b83b05fb67e887c939c,0xfDe817C7a0770f42fb80B93dd7A538291C871765,liquidate,USDC,6,2864413144,15068337170619,0x40335581dD8692B698762168908D4eA23b0b94f9
9414556,0x2a6a037cac39876741a6df5b043d406d312923f4d345dc05f84a4224de0fc42b,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,251826752,7056581656,0xD00AE74b8A2a0B3C17636cDCf4c4e72149F2EE20
9429473,0x9375a3e72eecba0945f41d4eff4ee7fc690e46b0d660411353813e1dff8f44fd,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,561248781,14093759464,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9429474,0x43d7532f95b9cb72b234dc8f325ced2cc90e2de608a22c3b2c7a76b2e09c5160,0x402a75f3500CA1FbA17741Ec916F07a0c9DB195D,liquidate,USDC,6,287,7218,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9433343,0xb4d4bed85e16397fdc9db540499b3eec37ad4b2fafc40a7701e8f588fa7717fb,0x402a75f3500CA1FbA17741Ec916F07a0c9DB195D,liquidate,USDC,6,180,4332,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9466748,0x4d7417b22e0ff4d8ffea7f0bbbe25526907f514f4c5fac10f1899b62d9946b17,0x57C924fEb43e30a08233661F8782d10e378CD6f4,liquidate,USDC,6,432200,2155926789,0xC798C4532d8E085FCa181C519D50af4A3c1459A2
9470702,0x35007d045399954455e4c70189eb38d7b6fa4279ad0ec782207c33c3c35787b9,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,637887909,12481390349,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9471182,0x3ca56a1b63b3f1336aee11184b00262c7b1626e6122f08279e64798e9f55947c,0x986a303e7C685440cb3d9F8041e619a18dC5461e,liquidate,USDC,6,94610657,493632233273,0x14D8D5e7368B9CE3CF9690bb1E10f236fa280078
9473612,0xb4f828266ddf78a6c4c7a4966e7ceaeaa9d8a1c55dd1e5248495c5475f73f4eb,0x00000000B1786c9698C160D78232c78d6f6474Fe,liquidate,USDC,6,390030203,7903510338,0x5519b78B0f40d62a110c787317A9833f36D937d8
9474366,0xf67747263a41e369d0c9ea5cce1120cfeae91119ecacf851eea916b48a4f7d06,0x402a75f3500CA1FbA17741Ec916F07a0c9DB195D,liquidate,USDC,6,137,2745,0xB7992598Ac932FE2626d68A79BBd099fC293828b
9475104,0x305fc8b534ec23935bb662049791d6eb3e427bf9769b9e4f1dfc47186256ab89,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,USDC,6,650172559,12476107535,0x3596c017ad351628Cd31980837c0938ddBaD7E49
9477040,0x51fb75aa68fe2930fe22ed888da00ace2a967b19657d587dcb22e716f586bf07,0x402a75f3500CA1FbA17741Ec916F07a0c9DB195D,liquidate,USDC,6,79,1554,0xB7992598Ac932FE2626d68A79BBd099fC293828b
